equipment_id,equipment_type,facility_id,facility,county,keph_level,criticality,scenario_type,scenario_rationale,avg_utilization_90d,avg_risk_score_90d,max_risk_score_90d,avg_degradation_index_90d,avg_temperature_anomaly_90d,avg_vibration_anomaly_90d,pct_hours_critical_90d,pct_hours_warning_or_worse_90d,total_failures_90d,latest_risk_score,latest_degradation_index,latest_operating_hours,avg_utilization_recent,avg_risk_score_recent,risk_score_trend,utilization_trend,maintenance_interval_days,maintenance_event_count,avg_downtime_hours,total_parts_cost,avg_days_between_maintenance,days_since_last_maintenance,maintenance_overdue,avg_discrepancy_pct,max_discrepancy_pct,std_discrepancy_pct,weeks_observed,weeks_flagged,pct_weeks_flagged,discrepancy_pct_trend,label_maintenance_neglect,label_usage_discrepancy,label_any_failure
ME-00095,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.5136425925925926,0.05559893518518518,0.1617,0.0,0.1579409722222222,0.06917467592592594,0.0,0.0,0,0.0328,0.0,11364.42,0.5196913946587537,0.056883976261127595,0.0012850410759424127,0.006048802066161096,30,3,2.9466666666666668,85282.65,116.0,51,True,-0.09420000000000002,1.0,0.9886910857679071,14,3,0.21428571428571427,0.03238593406593408,False,False,False
ME-00096,MRI,12004.0,Embu Provincial General Hospital,Embu,Level 5,High,Normal,No injected scenario; represents routine operating condition.,0.5108055555555555,0.055318287037037034,0.1441,0.0,0.15689962962962964,0.06853310185185185,0.0,0.0,0,0.031,0.0,20358.19,0.5142967359050445,0.055832344213649854,0.0005140571766128199,0.0034911803494890314,180,3,1.9633333333333336,76281.97,228.0,4,False,-0.03734285714285716,0.9911,0.7028336138740156,14,3,0.21428571428571427,0.061377142857142894,False,False,False
ME-00097,Patient Monitor,13927.0,Nyangoge Health Centre,Migori,Level 3,Low,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5104731481481481,0.2164163425925926,1.0,0.20833333333333334,0.1662496759259259,0.2900212962962963,0.032407407407407406,0.13194444444444445,21,0.9395,0.9989,6901.53,0.5065459940652819,0.7086359050445105,0.4922195624519179,-0.003927154082866258,90,0,,,,157,True,0.016849999999999997,0.4605,0.22122827663889483,14,2,0.14285714285714285,0.013341758241758244,True,False,True
ME-00098,Anesthesia,10083.0,Central Memorial Hospital,Kiambu,Level 4,Medium,UsageDiscrepancy+MaintenanceNeglect,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.",0.5043791666666667,0.1288526851851852,0.9009,0.11736111111111111,0.16545370370370371,0.16282925925925926,0.012962962962962963,0.06666666666666667,6,0.8916,0.998,19161.8,0.5054777448071217,0.5627160237388724,0.4338633385536872,0.0010985781404549977,90,2,4.24,49874.259999999995,253.0,105,True,0.22984285714285715,0.413,0.15479559084500744,14,10,0.7142857142857143,-0.011497582417582437,True,True,True
ME-00099,Anesthesia,25045.0,Mwai Kibaki Teaching and Referral Hospital,Nyeri,Level 6,Critical,Normal,No injected scenario; represents routine operating condition.,0.5062939814814815,0.036491064814814816,0.1003,0.0,0.11615407407407408,0.060239953703703705,0.0,0.0,0,0.009,0.0,10337.7,0.49898516320474773,0.03643234421364985,-5.872060116496325e-05,-0.007308818276733797,120,3,2.06,108948.51,51.0,61,False,0.015757142857142855,0.2639,0.19514888483603296,14,2,0.14285714285714285,0.006967032967032979,False,False,False
ME-00100,Ultrasound,23860.0,Dokatah Nursing Home,Kwale,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5116828703703703,0.052834398148148144,0.1521,0.0,0.11679935185185185,0.07977106481481482,0.0,0.0,0,0.0365,0.0,29270.22,0.514213649851632,0.05355845697329376,0.0007240588251456181,0.00253077948126168,120,4,3.4425,60940.13,90.0,19,False,-0.2720142857142857,0.4061,0.6363694039170631,14,2,0.14285714285714285,0.03507780219780224,False,False,False
ME-00101,X-Ray,23681.0,Ichuky Medical Centre,Trans Nzoia,Level 3,Medium,Normal,No injected scenario; represents routine operating condition.,0.5084787037037037,0.04607439814814815,0.117,0.0,0.13534953703703703,0.050660277777777776,0.0,0.0,0,0.0207,0.0,19920.94,0.5025252225519288,0.045684866468842726,-0.00038953167930542293,-0.005953481151774964,30,5,2.914,189186.27,95.75,48,True,-0.09691428571428572,1.0,0.5046250837650019,14,3,0.21428571428571427,0.02373142857142859,False,False,False
ME-00102,Hemodialysis,13540.0,Ekerenyo Sub-District Hospital,Nyamira,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5100287037037037,0.09553032407407407,0.2638,0.0,0.37721347222222223,0.04948078703703704,0.0,0.0,0,0.0487,0.0,9161.75,0.5166498516320475,0.09783857566765579,0.0023082515935817227,0.006621147928343785,30,5,2.806,118038.23999999999,157.25,95,True,0.1532,1.0,0.5406776816039436,14,4,0.2857142857142857,-0.045541098901098934,False,False,False
ME-00103,Ventilator,12142.0,Kalacha Sub County Referral Hospital (Chalbi),Marsabit,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5089101851851853,0.03316263888888889,0.0886,0.0,0.09442361111111111,0.057808240740740736,0.0,0.0,0,0.0366,0.0,15796.59,0.5048249258160238,0.032617804154302675,-0.0005448347345862123,-0.004085259369161487,120,3,2.69,70298.84,22.0,168,True,0.05266428571428571,1.0,0.326395945504472,14,3,0.21428571428571427,-0.014863076923076929,False,False,False
ME-00104,X-Ray,14721.0,Kapkoi Health Centre,Elgeyo Marakwet,Level 3,Low,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5067606481481481,0.04539782407407407,0.1215,0.0,0.13151435185185187,0.04974111111111111,0.0,0.0,0,0.0223,0.0,21372.03,0.5075103857566766,0.04407181008902077,-0.0013260139850532968,0.0007497376085284779,30,2,3.8499999999999996,39771.25,384.0,162,True,0.1349642857142857,0.4024,0.1884994332051991,14,5,0.35714285714285715,-0.029685494505494524,False,True,False
ME-00105,MRI,12867.0,Aga Khan Hospital,Nairobi,Level 5,Medium,Normal,No injected scenario; represents routine operating condition.,0.5065041666666666,0.05521453703703704,0.1373,0.0,0.15625810185185185,0.06753143518518519,0.0,0.0,0,0.0196,0.0,3692.81,0.5140563798219584,0.0565106824925816,0.001296145455544559,0.007552213155291754,60,2,0.99,35440.630000000005,440.0,103,True,-4.658014285714286,0.4135,17.08216540560346,14,1,0.07142857142857142,0.9744039560439564,False,False,False
ME-00106,Hemodialysis,12110.0,Jordan Hospital,Kitui,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5051717592592593,0.0937012962962963,0.2452,0.0,0.36707569444444443,0.04991458333333333,0.0,0.0,0,0.0649,0.0,14413.36,0.5088486646884273,0.09415578635014836,0.00045449005385206354,0.003676905429167987,120,4,2.6550000000000002,117473.84,54.333333333333336,6,False,0.07351428571428573,1.0,0.48182032376769285,14,4,0.2857142857142857,0.06784175824175827,False,False,False
ME-00107,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,Level 6,Low,Normal,No injected scenario; represents routine operating condition.,0.5071537037037037,0.04990657407407407,0.1324,0.0,0.15502074074074074,0.03777152777777778,0.0,0.0,0,0.0131,0.0,10289.4,0.5018783382789318,0.04891958456973294,-0.000986989504341125,-0.005275365424771916,120,2,0.78,42184.979999999996,29.0,94,False,0.05470714285714286,1.0,0.5806724344231445,14,4,0.2857142857142857,0.0025079120879120996,False,False,False
ME-00108,Ventilator,11170.0,Wangige Sub County Hospital,Kiambu,Level 4,Critical,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5062439814814815,0.03281578703703703,0.0861,0.0,0.09329555555555556,0.057179398148148146,0.0,0.0,0,0.0187,0.0,22705.96,0.5154896142433234,0.033561721068249256,0.000745934031212224,0.009245632761841871,60,5,2.518,166772.16,172.5,104,True,0.08597142857142857,0.2113,0.08220054677500564,14,4,0.2857142857142857,-0.004458461538461544,False,True,False
ME-00109,MRI,14947.0,Kitale County Hospital,Trans Nzoia,Level 5,Medium,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5056106481481482,0.05487518518518519,0.144,0.0,0.15502523148148148,0.06788101851851851,0.0,0.0,0,0.028,0.0,3355.09,0.5034688427299704,0.054153412462908015,-0.0007217727222771711,-0.002141805418177767,30,2,3.04,50184.32,65.0,8,False,0.23935,0.4537,0.18742274613619012,14,9,0.6428571428571429,0.003503516483516473,False,True,False
ME-00110,Ventilator,12799.0,St. John of God Hospital Tigania,Meru,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5118453703703704,0.03314078703703704,0.0897,0.0,0.09399615740740741,0.05780416666666666,0.0,0.0,0,0.0181,0.0,5096.52,0.5169495548961424,0.0332727002967359,0.00013191325969886397,0.005104184525771993,120,4,1.16,100606.54000000001,145.33333333333334,12,False,-0.19854285714285716,0.3678,0.430824072097766,14,2,0.14285714285714285,0.07212967032967038,False,False,False
ME-00111,Ventilator,19280.0,St Louis Community Hospital,Nairobi,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5061574074074073,0.032725972222222226,0.0859,0.0,0.09341472222222222,0.058143101851851856,0.0,0.0,0,0.0241,0.0,17210.45,0.5045519287833827,0.03252611275964391,-0.0001998594625783126,-0.0016054786240246033,120,3,1.7533333333333332,71000.69,97.5,56,False,0.10959285714285714,0.8091,0.33644864384487416,14,3,0.21428571428571427,-0.01826879120879123,False,False,False
ME-00112,Ventilator,14455.0,Endebess Sub-County Hospital,Trans Nzoia,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.512325,0.03333351851851852,0.0892,0.0,0.09416282407407409,0.05884393518518519,0.0,0.0,0,0.0077,0.0,20804.21,0.5085697329376855,0.032907715133531155,-0.0004258033849873638,-0.003755267062314549,90,3,0.5933333333333334,125370.88,108.5,175,True,0.009392857142857144,0.2493,0.09306479516391307,14,1,0.07142857142857142,-0.0017984615384615378,False,False,False
ME-00113,Hemodialysis,13365.0,Hulugho Sub County Hospital,Garissa,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5113962962962962,0.09596393518518519,0.2509,0.0,0.3797425,0.050282175925925925,0.0,0.0,0,0.0509,0.0,26079.61,0.5146617210682493,0.09587982195845698,-8.411322672820243e-05,0.0032654247719530183,90,2,3.455,14050.06,604.0,88,False,-0.18360714285714286,0.55,0.5708851689253288,14,3,0.21428571428571427,0.02441648351648354,False,False,False
ME-00114,Anesthesia,13831.0,Muhoroni County Hospital,Kisumu,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5101486111111111,0.036897685185185186,0.0903,0.0,0.11738708333333332,0.06177263888888889,0.0,0.0,0,0.0266,0.0,22366.59,0.510326409495549,0.037287240356083086,0.00038955517089789976,0.0001777983844378772,120,3,3.0966666666666662,50139.71,71.0,167,True,0.0022785714285714393,1.0,0.3626774943253439,14,3,0.21428571428571427,-0.03176285714285716,False,False,False
ME-00115,Hemodialysis,13924.0,Nyangena Sub District Hospital (Manga),Nyamira,Level 4,Low,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5078759259259259,0.09536625,0.2596,0.0,0.3764438425925926,0.050865787037037036,0.0,0.0,0,0.0891,0.0,27702.69,0.5093115727002967,0.09301928783382789,-0.002346962166172112,0.0014356467743708023,120,2,3.1,18939.7,369.0,109,False,0.11752142857142857,0.2895,0.12395100259358954,14,7,0.5,-0.015208571428571441,False,True,False
ME-00116,CT,15204.0,Moi Teaching Refferal Hospital,Uasin Gishu,Level 6,High,Normal,No injected scenario; represents routine operating condition.,0.506675462962963,0.05007444444444444,0.1309,0.0,0.15425662037037036,0.03882328703703704,0.0,0.0,0,0.0287,0.0,29156.85,0.512540059347181,0.05096587537091988,0.0008914309264754366,0.0058645963842181015,60,2,3.1849999999999996,57017.25,116.0,137,True,0.014414285714285715,0.3116,0.13149313440482127,14,2,0.14285714285714285,-0.012505494505494512,False,False,False
ME-00117,CT,13703.0,Kisii Teaching And Referral Hospital (Level 6),Kisii,Level 5,Low,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5100180555555555,0.1396863425925926,1.0,0.10625,0.2183462037037037,0.1331108796296296,0.02546296296296296,0.0712962962962963,7,0.7618,0.9978,27675.73,0.5161127596439169,0.5822925816023738,0.44260623900978124,0.006094704088361436,180,2,4.0,60725.36,497.0,103,False,-0.17810714285714285,0.8605,0.6182417606086147,14,1,0.07142857142857142,-0.04933296703296705,True,False,True
ME-00118,Ultrasound,24722.0,Nassi Hospitals,Busia,Level 3,Low,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5082055555555556,0.23810490740740742,1.0,0.22569444444444445,0.21496597222222222,0.2869860648148148,0.04675925925925926,0.14629629629629629,17,0.9055,0.999,26335.64,0.5021602373887241,0.7364186943620178,0.49831378695461037,-0.006045318166831515,120,0,,,,65,False,-0.1423,0.7442,0.5821464698060895,14,3,0.21428571428571427,0.028774945054945086,True,False,True
ME-00119,Ventilator,15288.0,Nakuru Provincial General Hospital,Nakuru,Level 5,High,Normal,No injected scenario; represents routine operating condition.,0.5106824074074074,0.033209999999999996,0.0845,0.0,0.09483666666666667,0.058411111111111115,0.0,0.0,0,0.0127,0.0,2807.11,0.5215163204747775,0.03388605341246291,0.0006760534124629139,0.010833913067370027,60,5,2.0420000000000003,159488.41999999998,110.0,15,False,-0.44749285714285714,0.5903,1.2150320182323058,14,1,0.07142857142857142,0.14039494505494518,False,False,False
ME-00120,Ventilator,10782.0,Muriranjas Sub-District Hospital,Muranga,Level 4,Medium,Normal,No injected scenario; represents routine operating condition.,0.5103240740740741,0.03306013888888889,0.0831,0.0,0.09402972222222222,0.05795236111111111,0.0,0.0,0,0.0216,0.0,25941.45,0.5051602373887241,0.033305934718100894,0.00024579582921200466,-0.005163836685350032,30,4,1.9975,120912.67,74.66666666666667,111,True,0.10811428571428572,1.0,0.3481873078081413,14,2,0.14285714285714285,-0.001508571428571433,False,False,False
ME-00121,MRI,10903.0,Nyeri Provincial General Hospital (PGH),Nyeri,Level 5,Low,Normal,No injected scenario; represents routine operating condition.,0.5084606481481482,0.05527324074074074,0.1375,0.0,0.15612828703703704,0.06961203703703703,0.0,0.0,0,0.024,0.0,29868.27,0.5111364985163205,0.0558566765578635,0.0005834358171227585,0.0026758503681723056,120,5,3.972,112460.11,86.25,17,False,-0.13092857142857142,0.3937,0.3900413615711335,14,1,0.07142857142857142,0.01891956043956045,False,False,False
ME-00122,Hemodialysis,15498.0,Roret Sub-District Hospital,Kericho,Level 4,Low,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5102939814814814,0.09537875,0.2577,0.0,0.3765703703703704,0.05125101851851852,0.0,0.0,0,0.0987,0.0,11208.46,0.510807121661721,0.09506557863501484,-0.0003131713649851542,0.000513140180239624,180,2,2.365,72362.62,386.0,142,False,0.21259999999999998,0.3583,0.14352047830295053,14,10,0.7142857142857143,-0.013447032967032976,False,True,False
ME-00123,Hemodialysis,12289.0,Kibunga Sub-District Hospital,Tharaka Nithi,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.505838425925926,0.09508333333333333,0.2669,0.0,0.37447324074074073,0.05026680555555556,0.0,0.0,0,0.0656,0.0,22232.22,0.5126083086053412,0.09559436201780415,0.000511028684470824,0.006769882679415251,60,3,4.753333333333333,49444.7,196.0,85,True,-0.27280714285714286,1.0,0.9019925587824443,14,2,0.14285714285714285,0.04237824175824183,False,False,False
ME-00124,Patient Monitor,10829.0,Ndaragwa Health Centre,Nyandarua,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.5106018518518519,0.04718462962962963,0.1179,0.0,0.09482754629629629,0.09209842592592593,0.0,0.0,0,0.0253,0.0,9990.37,0.5061721068249259,0.046914540059347185,-0.0002700895702824474,-0.004429745026926057,120,5,3.7439999999999998,90625.57,149.5,105,False,0.20670000000000002,1.0,0.46127375986333924,14,5,0.35714285714285715,0.03904791208791211,False,False,False
ME-00125,Patient Monitor,13401.0,Malkamari Health Centre (Malkamari),Mandera,Level 3,Medium,Normal,No injected scenario; represents routine operating condition.,0.5072819444444444,0.047622962962962964,0.1121,0.0,0.09374023148148149,0.09277916666666666,0.0,0.0,0,0.0305,0.0,5769.17,0.515192878338279,0.04769703264094956,7.406967798659347e-05,0.00791093389383457,120,3,0.49,50359.520000000004,112.5,89,False,-0.38730000000000003,0.0875,0.9931820926853087,14,0,0.0,0.05843296703296703,False,False,False
ME-00126,Patient Monitor,24571.0,Maroatora Nursing Home,Migori,Level 3,High,Normal,No injected scenario; represents routine operating condition.,0.5104189814814816,0.04815347222222222,0.1225,0.0,0.09520703703703703,0.09374773148148148,0.0,0.0,0,0.037,0.0,29337.18,0.505973293768546,0.04792433234421365,-0.00022913987800857183,-0.00444568771293552,30,5,2.536,126853.51999999999,95.0,160,True,0.12553571428571428,1.0,0.377079052326295,14,2,0.14285714285714285,-0.05259054945054948,False,False,False
ME-00127,Anesthesia,10782.0,Muriranjas Sub-District Hospital,Muranga,Level 4,High,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5095046296296296,0.03687550925925926,0.0929,0.0,0.11728731481481482,0.061274305555555554,0.0,0.0,0,0.0359,0.0,9791.02,0.5141839762611276,0.03758813056379822,0.0007126213045389601,0.004679346631497938,30,2,4.045,80500.22,47.0,101,True,0.17695714285714287,0.4047,0.18548917328672693,14,7,0.5,-0.00531780219780221,False,True,False
ME-00128,X-Ray,21810.0,Pemah Nursing and Maternity Home,Siaya,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.5081365740740741,0.04542023148148148,0.1121,0.0,0.1328461574074074,0.04880902777777778,0.0,0.0,0,0.0223,0.0,29382.0,0.50586646884273,0.04523976261127597,-0.00018046887020550795,-0.0022701052313440773,60,4,3.7075,89057.86,124.66666666666667,36,False,-0.050257142857142854,0.4467,0.4006596670382593,14,1,0.07142857142857142,-0.04344087912087913,False,False,False
ME-00129,Ultrasound,22053.0,Agakhan Medical Centre-Busia,Busia,Level 3,Critical,Normal,No injected scenario; represents routine operating condition.,0.5070101851851853,0.05245717592592593,0.1473,0.0,0.11751023148148149,0.07931615740740741,0.0,0.0,0,0.0144,0.0,26016.33,0.5000356083086054,0.05157715133531157,-0.0008800245906143561,-0.006974576876579874,180,5,2.674,169781.08,69.75,61,False,-0.05238571428571427,1.0,0.5861179611610656,14,3,0.21428571428571427,-0.01906153846153846,False,False,False
ME-00130,Ultrasound,15181.0,Meteitei Sub-District Hospital,Nandi,Level 4,Critical,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.512399074074074,0.05272032407407407,0.1359,0.0,0.11826662037037038,0.07929828703703704,0.0,0.0,0,0.0289,0.0,8842.48,0.5172878338278931,0.05331008902077151,0.0005897649466974353,0.004888759753819083,180,2,2.66,36109.99,335.0,173,False,0.13757142857142857,0.2897,0.10926876834788492,14,9,0.6428571428571429,-0.0164523076923077,False,True,False
ME-00131,Anesthesia,10162.0,Eddiana Hospital,Kiambu,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5075268518518519,0.036595092592592596,0.0951,0.0,0.1161137037037037,0.06110291666666667,0.0,0.0,0,0.0067,0.0,16517.49,0.5091275964391692,0.036848367952522255,0.0002532753599296597,0.0016007445873172932,120,3,3.2533333333333334,102490.09,322.5,157,True,0.1637785714285714,1.0,0.3172592683463295,14,3,0.21428571428571427,-0.04336109890109894,False,False,False
ME-00132,Patient Monitor,17111.0,Mashambani Health Centre,Kisumu,Level 3,High,Normal,No injected scenario; represents routine operating condition.,0.5071407407407408,0.048118564814814815,0.1322,0.0,0.09333537037037037,0.09370722222222222,0.0,0.0,0,0.0114,0.0,5145.26,0.5078249258160238,0.04815934718100891,4.0782366194092035e-05,0.0006841850752830059,180,3,3.2866666666666666,83885.1,270.5,27,False,-1.0733928571428573,0.4752,3.925886805740012,14,3,0.21428571428571427,0.30216681318681327,False,False,False
ME-00133,X-Ray,14040.0,Ratta Health Centre,Kisumu,Level 3,Medium,Normal,No injected scenario; represents routine operating condition.,0.5076009259259259,0.04569629629629629,0.1232,0.0,0.13324356481481484,0.04901671296296296,0.0,0.0,0,0.0243,0.0,15989.33,0.5141928783382789,0.04681899109792285,0.0011226948016265573,0.006591952412352997,30,5,1.7719999999999998,144808.53,127.0,89,True,-0.011835714285714288,0.3727,0.16989378857275622,14,1,0.07142857142857142,0.001165494505494512,False,False,False
ME-00134,CT,13346.0,Garissa County Referral Hospital,Garissa,Level 5,High,Normal,No injected scenario; represents routine operating condition.,0.5117217592592592,0.050262777777777774,0.1317,0.0,0.156615,0.03855472222222222,0.0,0.0,0,0.0279,0.0,26636.91,0.5046706231454007,0.04969881305637982,-0.0005639647213979554,-0.007051136113858547,90,2,3.475,114254.9,191.0,102,True,0.09402142857142858,0.5635,0.1970432173547075,14,4,0.2857142857142857,0.0013351648351648318,False,False,False
ME-00135,Ventilator,11381.0,Galana Hospital,Kilifi,Level 4,Critical,Normal,No injected scenario; represents routine operating condition.,0.5091314814814815,0.03304805555555555,0.0839,0.0,0.09444736111111111,0.05726634259259259,0.0,0.0,0,0.0208,0.0,28933.03,0.5034213649851632,0.03280741839762612,-0.0002406371579294353,-0.005710116496318252,90,2,4.355,11989.9,448.0,157,True,-0.0014000000000000009,1.0,0.33987436819190436,14,1,0.07142857142857142,0.005218461538461548,False,False,False
ME-00136,Patient Monitor,22591.0,Cheptobot,Trans Nzoia,Level 3,Medium,Normal,No injected scenario; represents routine operating condition.,0.5041851851851852,0.04747884259259259,0.1229,0.0,0.09359680555555555,0.09279592592592592,0.0,0.0,0,0.0385,0.0,21250.65,0.5085548961424332,0.046452225519287835,-0.0010266170733047586,0.00436971095724803,30,5,2.856,88796.24,54.75,89,True,0.08463571428571429,1.0,0.46500436657526767,14,4,0.2857142857142857,-0.06034571428571432,False,False,False
ME-00137,Ventilator,15081.0,Lopiding Sub County Hospital,Turkana,Level 4,Low,Normal,No injected scenario; represents routine operating condition.,0.5111976851851852,0.03305412037037037,0.0782,0.0,0.09299657407407408,0.05864472222222222,0.0,0.0,0,0.0113,0.0,3999.01,0.5035994065281899,0.032359347181008906,-0.0006947731893614667,-0.00759827865699525,120,4,2.3625,148825.32,176.0,115,False,0.22449999999999998,1.0,0.43148479249429655,14,5,0.35714285714285715,-0.030653626373626407,False,False,False
ME-00138,Anesthesia,13856.0,Nightingale Medical Centre,Kisumu,Level 4,Low,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.510275,0.20596768518518518,1.0,0.19791666666666666,0.20352944444444446,0.23722435185185184,0.06712962962962964,0.12962962962962962,29,0.8323,0.9988,10831.09,0.512753709198813,0.7574623145400594,0.5514946293548743,0.0024787091988129895,30,0,,,,175,True,0.08812142857142857,0.848,0.35246835357904865,14,3,0.21428571428571427,-0.015096483516483525,True,False,True
ME-00139,CT,25045.0,Mwai Kibaki Teaching and Referral Hospital,Nyeri,Level 6,Medium,Normal,No injected scenario; represents routine operating condition.,0.5054828703703704,0.04971148148148148,0.1353,0.0,0.1552361111111111,0.03790583333333333,0.0,0.0,0,0.0309,0.0,13306.76,0.49989317507418396,0.04816587537091988,-0.0015456061105615995,-0.00558969529618647,120,4,1.8725,168334.34,212.66666666666666,118,False,-0.02635000000000001,1.0,0.4248175730647396,14,2,0.14285714285714285,0.0005852747252747222,False,False,False
ME-00140,MRI,13346.0,Garissa County Referral Hospital,Garissa,Level 5,Medium,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5090106481481481,0.05481513888888889,0.1364,0.0,0.15527981481481481,0.06832217592592592,0.0,0.0,0,0.0312,0.0,26995.18,0.5105697329376855,0.05383916913946587,-0.0009759697494230238,0.0015590847895373683,60,5,2.18,96093.16,164.5,76,True,0.09305714285714285,0.188,0.08541036429889717,14,6,0.42857142857142855,0.0025217582417582365,False,True,False
ME-00141,Ventilator,19237.0,Mutuati Catholic Hospital,Meru,Level 4,Medium,UsageDiscrepancy,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases.",0.5072009259259259,0.03261583333333333,0.0828,0.0,0.09350560185185186,0.05707587962962963,0.0,0.0,0,0.0106,0.0,8907.0,0.5090207715133531,0.03336557863501483,0.0007497453016815023,0.0018198455874272046,120,3,1.9333333333333333,83451.03,27.5,47,False,0.08892142857142857,0.2177,0.09451323211040898,14,5,0.35714285714285715,-0.0157668131868132,False,True,False
ME-00142,Ventilator,15565.0,Sigor Sub-District Hospital,Bomet,Level 4,High,MaintenanceNeglect,Maintenance-neglect-to-breakdown pattern modeled on the 2025 Kenyatta National Hospital radiotherapy machine failure that disrupted national oncology services.,0.5063555555555556,0.2452383333333333,0.9478,0.2655092592592593,0.18323083333333332,0.32155125,0.03194444444444444,0.15092592592592594,21,0.8977,0.9991,27394.6,0.5092997032640949,0.7188910979228487,0.47365276458951533,0.0029441477085393464,120,2,3.5149999999999997,67991.11,289.0,53,False,-0.026985714285714286,0.2222,0.1835826825130337,14,2,0.14285714285714285,-0.002531428571428572,True,False,True
ME-00143,Ventilator,24143.0,Tenwek Hospital Annex-Bomet,Bomet,Level 4,High,Normal,No injected scenario; represents routine operating condition.,0.5064050925925926,0.03301759259259259,0.0855,0.0,0.09231504629629629,0.058151805555555554,0.0,0.0,0,0.0147,0.0,12335.11,0.49715430267062316,0.032956379821958454,-6.121277063413783e-05,-0.009250789921969427,180,4,1.605,108529.12,201.0,64,False,-0.5679071428571428,0.8,1.565120161257858,14,3,0.21428571428571427,0.006953626373626412,False,False,False
ME-00144,Ventilator,10154.0,Vineyard Hospital,Kiambu,Level 4,Medium,MaintenanceNeglect,"Maintenance-neglect-to-breakdown pattern modeled on the MES 125-hospital equipment-halt case, where machines across facilities ground to a halt due to lack of maintenance.",0.5085986111111112,0.1964372222222222,0.9234,0.20532407407407408,0.1641790740740741,0.2582288425925926,0.023148148148148147,0.11712962962962963,14,0.8412,0.9989,28726.21,0.4933353115727003,0.6786916913946588,0.4822544691724366,-0.01526329953841088,90,1,0.56,15629.07,,150,True,-0.00037142857142856623,1.0,0.4538377131641992,14,4,0.2857142857142857,0.014948571428571434,True,False,True
