equipment_id,equipment_type,facility_id,facility,county,week_start,counter_reported_hours,register_reported_hours,discrepancy_pct,is_labeled_discrepancy_case,scenario_rationale
ME-00056,X-Ray,22967.0,Vital Solutions Health Centre,Narok,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00056,X-Ray,22967.0,Vital Solutions Health Centre,Narok,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00056,X-Ray,22967.0,Vital Solutions Health Centre,Narok,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00056,X-Ray,22967.0,Vital Solutions Health Centre,Narok,2026-03-30,11.36,9.88,0.1303,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2025-12-29,0.95,0.76,0.2,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-01-05,1.67,1.3,0.2216,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-01-12,0.92,0.68,0.2609,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-01-19,5.23,3.92,0.2505,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-01-26,3.34,2.51,0.2485,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-02-02,8.11,6.02,0.2577,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-02-09,0.7,0.54,0.2286,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-02-16,6.29,4.54,0.2782,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-02-23,7.9,6.07,0.2316,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-03-02,9.16,6.75,0.2631,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-03-23,7.25,5.68,0.2166,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00057,Ultrasound,12668.0,North Horr Health Centre,Marsabit,2026-03-30,2.92,2.16,0.2603,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2025-12-29,0.9,0.7,0.2222,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-01-05,2.67,1.83,0.3146,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-01-12,4.95,3.65,0.2626,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-01-19,5.38,3.91,0.2732,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-01-26,2.23,1.64,0.2646,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-02-02,0.34,0.23,0.3235,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-02-09,2.08,1.48,0.2885,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-02-16,3.29,2.42,0.2644,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-02-23,9.2,6.93,0.2467,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-03-09,5.66,4.13,0.2703,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00058,MRI,24979.0,Kenyatta University Teaching Refferal and Research Hospital,Nairobi,2026-03-30,1.55,1.0,0.3548,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2025-12-29,0.66,1.04,-0.5758,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-01-05,2.83,3.01,-0.0636,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-01-12,3.53,2.15,0.3909,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-01-19,0.0,0.0,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-01-26,2.33,3.34,-0.4335,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-02-02,0.8,0.0,1.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-02-09,0.0,0.0,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-02-16,0.0,0.11,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-02-23,0.0,0.71,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-03-02,0.0,1.45,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-03-09,5.53,7.44,-0.3454,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-03-16,0.0,0.0,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-03-23,0.0,0.0,0.0,False,
ME-00059,Ventilator,21676.0,RAPHA HOSPITAL -MAKUENI,Makueni,2026-03-30,10.28,11.22,-0.0914,False,
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2025-12-29,1.41,1.01,0.2837,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-01-05,3.72,3.02,0.1882,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-01-12,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-01-19,3.9,3.07,0.2128,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-01-26,4.35,3.17,0.2713,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-02-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-02-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-02-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-03-02,1.18,0.89,0.2458,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00060,Hemodialysis,18005.0,South B Hospital Ltd,Nairobi,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2025-12-29,0.52,1.82,-2.5,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-01-05,3.14,4.4,-0.4013,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-01-12,0.0,1.0,0.0,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-01-19,2.16,2.41,-0.1157,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-01-26,0.22,0.0,1.0,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-02-02,0.33,0.79,-1.3939,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-02-09,1.25,0.53,0.576,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-02-16,0.0,0.16,0.0,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-02-23,3.67,1.63,0.5559,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-03-02,8.8,7.11,0.192,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-03-09,0.0,1.05,0.0,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-03-16,0.0,2.27,0.0,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-03-23,14.95,14.64,0.0207,False,
ME-00061,Ventilator,14294.0,Chebiemit District Hospital,Elgeyo Marakwet,2026-03-30,0.0,1.47,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2025-12-29,0.54,0.0,1.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-05,0.38,4.08,-9.7368,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-12,0.28,0.17,0.3929,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-19,5.08,6.25,-0.2303,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-01-26,0.0,0.0,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-02,0.0,0.24,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-09,2.54,1.51,0.4055,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-16,4.36,3.73,0.1445,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-02-23,0.0,0.0,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-02,0.0,0.21,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-09,0.02,0.0,1.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-16,0.0,0.0,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-23,0.0,0.0,0.0,False,
ME-00062,MRI,15288.0,Nakuru Provincial General Hospital,Nakuru,2026-03-30,11.16,10.03,0.1013,False,
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2025-12-29,1.1,0.68,0.3818,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-01-05,1.57,0.98,0.3758,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-01-12,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-01-19,4.61,2.66,0.423,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-01-26,0.9,0.55,0.3889,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-02-02,1.49,0.84,0.4362,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-02-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-02-16,3.95,2.18,0.4481,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-02-23,0.73,0.43,0.411,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-03-16,9.98,6.03,0.3958,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00063,Hemodialysis,13298.0,Balambala Sub-District Hospital,Garissa,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2025-12-29,0.58,0.9,-0.5517,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-01-05,0.63,1.43,-1.2698,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-01-12,0.86,0.95,-0.1047,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-01-19,0.0,0.35,0.0,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-01-26,0.0,1.07,0.0,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-02-02,0.0,1.2,0.0,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-02-09,0.0,0.0,0.0,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-02-16,10.0,10.13,-0.013,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-02-23,11.57,11.17,0.0346,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-03-02,11.38,12.25,-0.0764,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-03-09,5.62,5.93,-0.0552,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-03-16,17.14,16.62,0.0303,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-03-23,0.0,0.0,0.0,False,
ME-00064,X-Ray,16438.0,Kyeleni Health Centre,Machakos,2026-03-30,0.0,0.33,0.0,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2025-12-29,0.83,1.0,-0.2048,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-01-05,0.79,1.06,-0.3418,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-01-12,0.55,0.08,0.8545,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-01-19,1.31,0.38,0.7099,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-01-26,7.74,8.75,-0.1305,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-02-02,15.2,14.98,0.0145,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-02-09,0.0,0.0,0.0,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-02-16,4.54,5.02,-0.1057,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-02-23,6.7,6.38,0.0478,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-03-02,4.12,3.53,0.1432,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-03-09,10.39,9.85,0.052,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-03-16,0.0,0.89,0.0,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-03-23,7.71,7.93,-0.0285,False,
ME-00065,Ultrasound,20565.0,Olkaria Community Health Centre(Naivasha),Nakuru,2026-03-30,3.8,4.31,-0.1342,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2025-12-29,1.09,1.33,-0.2202,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-01-05,0.0,0.0,0.0,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-01-12,3.83,0.82,0.7859,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-01-19,4.54,3.42,0.2467,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-01-26,2.51,3.05,-0.2151,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-02-02,0.0,0.0,0.0,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-02-09,0.0,0.0,0.0,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-02-16,0.0,0.09,0.0,False,
ME-00066,Ventilator,23674.0,Sori Lakeside Hospital Annex-Nyatike,Migori,2026-02-23,0.0,0.21,0.0,False,
